ul,Chi-Squared,SSD,Reg_Slope,Reg_Intercept,Z-Test_1,Z-Test_2,Z-Test_3,Z-Test_4,Z-Test_5,Z-Test_6,Z-Test_7,Z-Test_8,Z-Test_9
83,42332.46358855562,0.26025706538625687,0.18487141778563135,0.09056984246826318,143.81595795465185,27.33109574305358,55.480816808407816,101.24191214029166,98.60919184229931,61.24520457474504,8.761055732476052,28.88337761446862,45.634328183687515
84,42249.93457322425,0.2591720179343963,0.17929270294372016,0.09118969967291998,142.36854447238076,31.379035288786273,51.27870125446973,101.87368631767845,102.9150674402291,58.776811237867506,11.56127912137419,26.97961555837828,43.429202452448365
85,42668.52997526948,0.26129070198223636,0.1546930577400205,0.09392299358444216,144.21456237122402,34.64743681774785,49.44287518912202,98.86802876820575,102.60711411667359,65.14775686901987,16.363827152071607,23.1626103376586,42.87715997823361
86,42724.16638190132,0.2627765169596674,0.13446753699751804,0.09617027366694243,145.61090855561196,37.50238724215133,47.37786130276516,98.52017565161479,101.40090027182862,67.14858687652188,20.03798224858261,17.456514539108465,41.80786191434245
87,42821.40568708186,0.26294703098975336,0.12331561947903674,0.09740937561344036,145.66019748146755,40.02428333608028,44.90442497296336,96.61838174074484,102.0303643767026,70.38506612884932,22.92783117878144,15.958858551762075,39.99217204399085
88,42385.21033729475,0.26187466241063717,0.11168643551548428,0.09870150716494619,146.0150402271067,39.90279490422835,39.64036205509037,92.25319081579205,101.62217740841766,75.97425090635885,26.4570598697832,12.975018575259297,38.17602786127261
89,43336.65178284082,0.26402963597042634,0.09106991201403468,0.10099223199844058,146.70312494273392,44.378914880960835,36.7101286306929,90.58879625647134,102.410937764798,80.99987953360565,30.6888783102381,9.1325001938315,37.32817302415451
90,42594.444860743504,0.2634447230347885,0.07971556202447583,0.1022538264417249,147.40200990242207,44.7949146380565,34.52108789100603,88.45376321670001,100.50693389744464,80.97612228041841,34.75401550014455,6.882329163548839,32.97971208190543
91,42215.171882499235,0.2627663180369445,0.06899861462434129,0.10344459837507318,147.58900109308135,45.827299046108564,31.40207345099586,85.92935204898481,98.36856927776765,82.61531234002534,39.81013478756518,2.673605207374279,31.46811077686314
92,42484.70356886647,0.2616776330894731,0.06962619887582977,0.10337486679157447,145.1895423520304,50.33875182113776,28.39191696495454,85.5536752344289,102.97759662246371,81.01697672255052,41.311784196027666,1.9549851573845543,29.69818530426879
93,42679.68971380708,0.26304738585819204,0.047374877799637304,0.1058472358000403,146.79050344827593,51.93357568795138,25.929511241160963,79.61189976525569,103.00895740318687,84.8012224560621,45.29154563106622,3.868869539889312,26.141696226404274
94,43071.947284569585,0.2646958685155577,0.03433238933729026,0.10729640118474552,148.02616783211712,52.93903306252418,24.55805836796374,80.16103327180348,100.74050054843816,85.69507239613745,49.511923821199815,5.335638597161512,24.60852920252679
95,42373.51114235315,0.26160424072723154,0.03534746874563265,0.10718361458381859,145.5405596305973,55.4384779162931,20.11051890132585,76.5991621364767,102.26200019272314,85.23033413163971,50.908314136650574,10.007459589545478,21.326210039250093
96,42858.704546019566,0.26258803666510494,0.02007527093068096,0.10888052545214655,146.14575012187794,57.0867503166255,16.823460447860555,73.68335676552184,100.45525302683849,88.72175687161577,55.17992134988806,15.081108612322836,19.632215410132524
97,42977.56053095582,0.2625705176947616,0.013526308011334259,0.10960818799874063,145.90261456851186,58.522935878568994,14.76783131303117,71.9420934486215,99.79392487740289,90.43468745810135,57.06131939830146,16.74122741126999,16.878955414556355
98,42728.104064609586,0.2613954634160981,0.011946667396855435,0.10978370362257162,144.91440400639783,59.87630962656486,12.958056053127311,69.7038687366645,99.32942371757218,91.4205602562964,57.790981409375455,18.81434897315889,14.129594586763075
99,42327.86121414343,0.2600055889724888,0.00656422506698665,0.11038175277033481,143.9180521028255,62.38684547906516,11.89058741125998,67.3725983393848,94.71701387795848,91.99060281696356,61.45830300433779,24.550751492235992,11.622411711990797
100,42040.09489254678,0.2586248521402801,0.0063711362022101665,0.1104032070886433,143.22706820867944,62.13301125404659,9.488712614982788,65.22441745920722,93.60955398121193,90.98359560391683,66.29805325371899,24.59294408015286,9.582389880294329
101,43448.83587548487,0.26106956742080534,-0.010129061463137511,0.11223656238479306,142.94681970167952,66.53665550568586,4.517798303811431,64.71534935322684,95.4518924657146,93.77494930027122,67.44130503788651,29.152354561630165,5.389143146343312
102,42007.597386374524,0.2561864881301561,0.0025990803716343575,0.11082232440315173,139.89945483392367,66.94366432684023,3.1400724056157685,60.90506867254885,92.4290655648343,94.45237009817049,66.516820993346,30.977658006143706,1.5567468435585914
103,41770.15003488174,0.2544204985059884,0.005435098968531884,0.11050721122571867,138.7191984039023,66.9980434178369,1.7632839921042387,57.789741235105254,90.36857932799934,94.84253124758852,69.9478329994395,33.62062691218354,1.887676477616935
104,42106.67385527254,0.25491425145246194,-0.004723118963073379,0.11163590210700815,138.54961144322698,69.16647990565949,0.5113362722715222,56.42401973445726,88.66901148488007,93.87992028319398,73.12480611354152,37.868884704338164,2.5405710269341513
105,42277.85744690998,0.25387640636707937,-0.006106530913599437,0.11178961454595548,137.25921171026283,70.75872015394866,1.1767036782145772,50.47835684145394,87.08569681655314,97.0006444625411,75.62533392918267,39.70211740861082,5.664405869604063
106,40891.86529937865,0.24869920568390863,0.011547874909669555,0.1098280138989256,133.23280055670685,71.84225083545367,4.65940012727732,51.44235604039008,84.95315970399243,93.13703237238671,75.80862922994781,40.94525211315476,8.808047192372939
107,41489.51920556688,0.24933047753482723,0.003189508157581692,0.11075672131582424,132.92922605819467,73.88035510445386,5.777482962344076,47.73885548881535,84.57232956016708,92.41222680639464,78.54745109194712,46.631256824512896,11.169966650709584
108,41405.24548968234,0.2482711209537016,0.004910241449241465,0.11056552872786206,132.0768704895601,73.99918421987826,6.637918716375992,45.24756514608526,82.3859771407277,95.19129830800964,78.67404841474895,47.08763708626418,13.282587718424358
109,42153.8449163961,0.24930113919708416,-0.004541041661244638,0.11161567129569384,131.88207806983615,75.50111669265485,10.084323344644384,42.977359612953464,83.23353143057835,95.25863853105541,79.06755123506838,51.11851731182653,18.394553510372056
110,40857.33453626657,0.2440546767678849,0.013854794271213562,0.1095716895254207,128.02811019721,76.01969451139958,12.003853452056504,42.432707559315155,78.24207478585421,92.97632792006951,79.95087340657778,54.227212448499166,19.602421703019925
111,41677.46374712236,0.24437678955749448,0.00888891739362495,0.11012345362293055,126.91139582056965,77.84133814212032,15.198785565771148,39.094700819395214,77.75099831530555,92.72319117188079,83.63737879606569,57.36272667894874,23.760971446176143
112,40470.82683677287,0.24038867297545866,0.025801632120420654,0.10824426309773104,123.95243205951294,78.34745124968317,15.531092587395152,39.51998081578214,75.95108624997192,91.57036278540569,82.24758031842485,55.571578348864875,25.25949667883245
113,40281.75300305892,0.23859678617151142,0.03310233390776214,0.10743307401024864,121.80589539944036,79.790096044892,16.28165310602482,37.31736218411944,75.986833594294,91.04815391658757,81.78804252278927,57.64811768273841,26.386256597170117
114,40276.960152627515,0.2363258468408085,0.04271067607815426,0.10636548043576063,118.87900613241366,81.20136028655848,18.126023348555176,33.401895287399235,74.62509512909477,91.96393296303597,84.54403632597608,57.269653627206154,28.976160445727043
