ul,Chi-Squared,SSD,Reg_Slope,Reg_Intercept,Z-Test_1,Z-Test_2,Z-Test_3,Z-Test_4,Z-Test_5,Z-Test_6,Z-Test_7,Z-Test_8,Z-Test_9
16,39010.73786145002,0.22287088655256565,0.17279373265718528,0.09191180748253497,86.03584268397822,109.83349326394608,29.935700401760517,42.76700971158505,79.83317850367284,86.64830778725772,72.16265274258163,53.130935490310925,32.33957864318063
17,35352.69358709604,0.2074538982934298,0.24504988405573502,0.08388334621602944,73.01419409518975,107.45108680849873,35.034223565851356,31.95842535238795,70.43887476785264,82.0282800504505,72.0258464854027,57.62251336412825,35.86473983836937
18,30701.468682523242,0.18997381662312554,0.34187595347464106,0.07312489405837322,56.95644218486916,105.40830467794424,38.92597791932795,26.67909743499466,61.750528301598465,73.05894080990475,69.26720554229506,55.7721223080801,37.515392583014076
19,27197.15964331469,0.17573214227803613,0.42539769239577163,0.06384470084491425,43.178702311604304,102.96652940972884,40.57899338802504,17.381527893138863,52.782383035066346,68.73466950973572,65.9146217645814,54.22441365948003,40.74112580850684
20,24630.766248662534,0.16529489618442414,0.4954469905372594,0.05606144549586006,32.14788880142891,99.22206417617586,45.743724195832044,13.511799835707155,48.718390081706765,63.10395325616427,61.04367858530374,54.58327774156518,40.40817205368713
21,21978.196062125175,0.1548857799818494,0.5655700681516682,0.04826999242759242,21.411667187599527,96.30735846010668,44.83436760662999,5.142729624072141,42.74672940361027,57.7024205255257,58.09541758728092,52.01506543439194,42.119457409671554
22,20325.130448651453,0.14874351880143155,0.6195278992379046,0.042274677862455035,13.217133520842804,93.99352442095466,46.38745742067539,2.5718297150190255,37.71579597792386,54.152518873176774,57.76387277953016,49.9561726419116,39.299028592392
23,18431.193935416766,0.14117858806264547,0.6737440470050194,0.03625066144388672,5.542945466574635,89.63258004146701,47.972209896237665,0.1387893388920514,30.401142303451994,48.679197011059834,53.57489904374465,51.52575576219953,39.48498209714153
24,16806.944252658788,0.13559762198652522,0.7380235066703197,0.029108499258853365,3.8756225941350397,85.31927797039992,51.142778744505044,4.547125214365244,28.371767943911983,44.19630132413427,49.51120834015559,46.95507750182263,39.946654420772475
25,15362.873061259936,0.12930204343634819,0.7712477793668445,0.025416913403683947,7.5333123961883866,80.88230996442151,48.65198471590162,9.62198986725245,23.267498893653137,41.85780527229044,47.011401290161075,46.586585759662114,39.65036986952369
26,14424.037641541694,0.1268237614392404,0.8135190455511313,0.0207201060498743,13.603582466899207,78.52322858793553,49.51253231455574,11.939524417835061,21.09335192393245,39.78746308343531,42.96932450774505,45.11032251700634,38.03090654821944
27,13439.181822559023,0.12304590140044983,0.8531509295218711,0.01631656338645876,18.58911042704324,73.23205884553019,52.67518101062533,12.888518247794867,18.190177148734847,32.57624429525447,42.36303282676583,43.333970948458,38.71745385802749
28,11924.340771676076,0.11790782572891717,0.8924946006636444,0.011945044370706176,22.838464589188316,69.40964609590108,49.831679064298015,15.076485842735181,14.938475214654014,30.53093863831579,38.60611518518615,41.946138098871735,33.33354510194834
29,11147.061096574007,0.11536718972256399,0.9249676720306622,0.008336925329926415,26.74340446269042,65.47067737921638,50.622826004202174,16.3131170881756,10.890015438373739,29.067590754952587,36.56746368788154,37.55773040388807,34.472855179183185
30,10190.843051992664,0.10997008958007619,0.9396230190634207,0.0067085534373976935,26.996035053103892,60.11000838129916,49.92732987985342,18.155410844577432,9.456916488857768,26.721992126852676,34.303104452086,35.572202060659016,34.93790518494048
31,9844.472380711168,0.1108570007403233,0.9717116386366709,0.0031431512625921254,31.891927812075604,59.84742647978795,48.98572140455486,18.887987484793463,7.354630930293544,23.046055003083417,31.495155213467665,33.89902440212132,35.27715830571896
32,8610.299755536067,0.10563431461410791,1.0041253561463683,-0.0004583729051520352,34.456951074404174,54.25070150794942,46.603873167750265,20.97280139322231,4.578546783730112,20.21132005113252,28.42332485322439,31.257414914153955,31.826063487426655
33,8754.892307428374,0.10697101516728943,1.0138815194838509,-0.0015423910537612079,35.98079553938968,52.82245715311823,49.61705467214163,20.833813799327046,4.37941838503148,20.21132005113252,27.327209174018623,31.28612806076229,31.901745391336565
34,7989.116696247853,0.10481753799356389,1.0439701224836357,-0.004885569164848419,39.197889260544606,49.99472821549469,47.1998357532156,20.63399675140634,0.8499302090218763,15.20857110905044,25.496190340689832,28.970622926770897,30.611157631943012
35,7536.990812007241,0.10166236286999916,1.0511467803383718,-0.005682975593152423,38.94574178347914,46.69429242134251,45.74296416649559,22.31991191866865,1.489014884522386,15.566910553962948,24.268911106111204,28.299960813494845,29.918879508896673
36,6983.941521744089,0.09933747436674739,1.0667961363008889,-0.00742179292232098,39.95156115189617,43.497436913054,45.16307798042624,22.848019410501056,1.4231421748136113,13.271528564487893,24.507199677504197,25.04889853991554,27.535075997897014
37,6498.1695827871,0.09504888823131438,1.0680141049420888,-0.007557122771343197,38.624120418825456,40.23468904817081,42.813936432292024,24.350072932569674,2.4242554571355774,12.430373034057467,19.81800037486587,27.166527403481023,28.223092926222314
38,6183.122373101172,0.09436761883385832,1.0860562318247746,-0.009561803536086072,40.42488943978408,37.76847801648195,42.7913727047596,23.39412418942906,5.1491886385209025,10.58748647501042,19.268805836057968,25.16277411584563,26.837785580751603
39,5714.122462895416,0.0922781886691844,1.1003578228868207,-0.011150869209646752,41.302561922370884,35.27939850226839,40.66922519688638,24.539760413495312,6.240344530231468,10.345121737521634,17.967685590804578,21.844267481157534,25.29187521610218
40,5330.115344116474,0.09126030351432704,1.1155220234464338,-0.01283578038293709,42.63462907458154,33.52876329599943,39.956558455173145,23.283990298477832,6.293727516415867,7.123429764326117,16.714831819316387,22.826340099805684,20.5593412254646
